name,url,ingredients
Haberdasher,https://www.diffordsguide.com/cocktails/recipe/3283/haberdasher,"['Bourbon whiskey', 'Dark crème de cacao', 'Fernet liqueur', 'Chartreuse Green', 'Cream']"
Nelson's Blood No.2,https://www.diffordsguide.com/cocktails/recipe/3295/nelsons-blood-no2,"['Navy rum (ideally 54.5% alc./vol.)', 'Cranberry juice', 'Orange juice', 'Lime juice', 'Sugar syrup (2:1)', 'Aromatic bitters']"
New Orleans Gin Fizz,https://www.diffordsguide.com/cocktails/recipe/3296/new-orleans-gin-fizz,"['Old Tom gin', 'Lemon juice', 'Lime juice', 'Sugar syrup (2:1)', 'Orange flower water', 'Egg white', 'Cream', 'Soda from siphon']"
De Beauvoir,https://www.diffordsguide.com/cocktails/recipe/3320/de-beauvoir,"['Rye whiskey 50% abv', 'Hazelnut liqueur', 'Lemon juice', 'Smoked porter beer', 'Brown sugar', 'Barrel-aged bitters']"
Blooded Knees Cocktail,https://www.diffordsguide.com/cocktails/recipe/3338/blooded-knees-cocktail,"['Gin', 'Honey syrup (3:1)', 'Blood orange juice', 'Lemon juice']"
Succulent Blood,https://www.diffordsguide.com/cocktails/recipe/3340/succulent-blood,"['Mezcal', 'Blood orange juice', 'Cinnamon syrup', 'Falernum liqueur', 'Lime juice']"
Pina Colada (Difford's recipe),https://www.diffordsguide.com/cocktails/recipe/3377/pina-colada-diffords-recipe,"['Light white rum', 'Cachaça', 'Pineapple juice', 'Cream of coconut', 'Lime juice', 'Cream', 'Saline solution 4:1']"
Manhattan Transfer,https://www.diffordsguide.com/cocktails/recipe/3461/manhattan-transfer,"['Rye whiskey 50% abv', 'Dry vermouth', 'Ramazzotti amaro', 'Orange bitters']"
Bermondsey Minute,https://www.diffordsguide.com/cocktails/recipe/3466/bermondsey-minute,"['Reposado tequila', 'Vermouth alla vaniglia', 'Maraschino liqueur', 'Lavender sugar syrup', 'Lavender bitters', 'Chilled water']"
Sandy The Showgirl,https://www.diffordsguide.com/cocktails/recipe/3507/sandy-the-showgirl,"['Añejo tequila', 'Mezcal', 'Maraschino liqueur', 'Agave syrup', 'Lavender bitters', 'Chilled water']"
Suzie Cocktail,https://www.diffordsguide.com/cocktails/recipe/3583/suzie-cocktail,"['Pisco', 'Gentian liqueur', 'Pineapple juice', 'Sauvignon blanc wine', 'Sugar syrup (2:1)']"
Enrico Pallazzo,https://www.diffordsguide.com/cocktails/recipe/3588/enrico-pallazzo,"['Bourbon whiskey', 'Rosso/sweet vermouth', 'Orange-red aperitivo', 'Gentian liqueur', 'Grapefruit bitters']"
20th Century Cocktail,https://www.diffordsguide.com/cocktails/recipe/3804/20th-century-cocktail,"['Gin', 'White crème de cacao', 'Americano bianco', 'Lemon juice']"
Brooklyn (Grohusko's original),https://www.diffordsguide.com/cocktails/recipe/3621/brooklyn-grohuskos-original,"['Rye whiskey 50% abv', 'Rosso/sweet vermouth', 'Amer Picon', 'Maraschino liqueur', 'Chilled water']"
Paper Plane,https://www.diffordsguide.com/cocktails/recipe/3630/paper-plane,"['Bourbon whiskey', 'Amaro Nonino Quintessentia', 'Orange-red aperitivo', 'Lemon juice']"
French 125 (French '75' with cognac),https://www.diffordsguide.com/cocktails/recipe/3642/french-125-french-75-with-cognac,"['Lemon juice', 'Powdered sugar', 'Cognac (brandy)', 'Brut sparkling wine']"
Ultima Palabra,https://www.diffordsguide.com/cocktails/recipe/3663/ultima-palabra,"['Mezcal', 'Chartreuse Green', 'Maraschino liqueur', 'Pineapple juice', 'Lime juice', 'Chilled water']"
Thin Pink Line,https://www.diffordsguide.com/cocktails/recipe/3739/thin-pink-line,"['Cognac (brandy)', 'Lemon juice', 'Sugar syrup (2:1)', 'Orgeat syrup', 'Egg white (pasteurised)', 'Creole bitters']"
Velasco and Sand,https://www.diffordsguide.com/cocktails/recipe/3808/velasco-and-sand,"['Mezcal', 'Cherry brandy', 'Rosso/sweet vermouth', 'Orange juice']"
Simon Says,https://www.diffordsguide.com/cocktails/recipe/3825/simon-says,"['Oude genever', 'Gentian liqueur', 'Galliano liqueur', 'Génépi liqueur', 'White crème de cacao']"
Farmer's Tan,https://www.diffordsguide.com/cocktails/recipe/3874/farmers-tan,"['Mezcal', 'Vermouth amaro', 'Orange Curaçao', 'Xocolatl mole bitters']"
Brooklyn's Finest,https://www.diffordsguide.com/cocktails/recipe/3875/brooklyns-finest,"['Cognac (brandy)', 'Rye whiskey 50% abv', 'Vermouth amaro', 'Falernum liqueur', 'Aromatic bitters']"
Carta Switchel,https://www.diffordsguide.com/cocktails/recipe/3892/carta-switchel,"['Light white rum', 'Bacardi Carta Oro', 'Pink grapefruit juice', 'Sugar syrup (2:1)', 'Fernet liqueur', 'Apple cider vinegar']"
Te Anaka,https://www.diffordsguide.com/cocktails/recipe/3904/te-anaka,"['Bacardi Carta Blanca', 'Honey water (1:1)', 'Fino sherry', 'Lemon juice', 'Egg white (pasteurised)']"
Hemingway Breakfast,https://www.diffordsguide.com/cocktails/recipe/3908/hemingway-breakfast,"['Absinthe', 'Light white rum', 'Lime juice', 'Falernum liqueur', 'Orange marmalade', 'Aromatic bitters']"
Thimisis,https://www.diffordsguide.com/cocktails/recipe/3916/thimisis,"['Bacardi Carta Blanca', 'Thyme liqueur', 'Honey water (1:1)', 'Lime juice', 'Lavender bitters']"
Lachlan's Antiscorbutic,https://www.diffordsguide.com/cocktails/recipe/3942/lachlans-antiscorbutic,"['Celery gin', 'Raspberry liqueur', 'Lime juice', 'Sugar syrup (2:1)', 'Pickle juice']"
When The Smoke Cleared,https://www.diffordsguide.com/cocktails/recipe/3944/when-the-smoke-cleared,"['Mezcal', 'Orange-red aperitivo', 'Ginger syrup', 'Lime juice', 'Pineapple juice', 'Saline solution 4:1']"
Grappa Espresso Martini,https://www.diffordsguide.com/cocktails/recipe/3947/grappa-espresso-martini,"['Grappa', 'Espresso coffee (hot)', 'Coffee liqueur', 'Brown sugar syrup', 'Saline solution 4:1']"
Carlton Banks,https://www.diffordsguide.com/cocktails/recipe/3961/carlton-banks,"['Cognac (brandy)', 'Cherry brandy', 'Orange bitters', ""Boker's bitters"", 'Brut sparkling wine']"
Mexican in Manhattan,https://www.diffordsguide.com/cocktails/recipe/4056/mexican-in-manhattan,"['Añejo tequila', 'Maraschino liqueur', 'Bianco/blanc/blanco vermouth', 'Lavender bitters']"
Arte de Volar,https://www.diffordsguide.com/cocktails/recipe/4072/arte-de-volar,"['Blanco tequila', 'Crème de violette', 'Lavender sugar syrup', 'Lime juice', 'Sugar syrup (2:1)', 'Chilled water']"
Tequila Alexander,https://www.diffordsguide.com/cocktails/recipe/4074/tequila-alexander,"['Añejo tequila', 'Dark crème de cacao', 'White crème de cacao', 'Cream', 'Egg white (pasteurised)']"
Manhattan (Petite Serve),https://www.diffordsguide.com/cocktails/recipe/4090/manhattan-petite-serve,"['Bourbon whiskey', 'Rosso/sweet vermouth', 'Maraschino syrup', 'Aromatic bitters']"
Pineapple & Mint Caipirinha,https://www.diffordsguide.com/cocktails/recipe/4135/pineapple-and-mint-caipirinha,"['Lime (fresh)', 'Superfine sugar', 'Pineapple (fresh)', 'Mint leaves', 'Cachaça']"
Red Grape Caipirinha,https://www.diffordsguide.com/cocktails/recipe/4138/red-grape-caipirinha,"['Lime (fresh)', 'Superfine sugar', 'Red grapes (seedless)', 'Cachaça']"
Sweet Grape Caipirinha (Caipirinha D'uva),https://www.diffordsguide.com/cocktails/recipe/4139/sweet-grape-caipirinha-caipirinha-duva,"['Lime (fresh)', 'Superfine sugar', 'Red grapes (seedless)', 'Sauternes wine', 'Cachaça']"
Bamboo (Joaquín Simó's recipe),https://www.diffordsguide.com/cocktails/recipe/4141/bamboo-joaquin-simos-recipe,"['Fino sherry', 'Dry vermouth', 'Sugar syrup (2:1)', 'Aromatic bitters', 'Orange bitters']"
Let's Go Bananas,https://www.diffordsguide.com/cocktails/recipe/4161/lets-go-bananas,"['Banana', 'Light white rum', 'Dry vermouth', 'Lime juice', 'Sugar syrup (2:1)', 'Pastis', 'Chilled water']"
Tequila Fruit Cup (Difford's Cup No.7),https://www.diffordsguide.com/cocktails/recipe/4210/tequila-fruit-cup-diffords-cup-no7,"['Reposado tequila', 'Orange Curaçao', 'Rosso/sweet vermouth', 'Lavender bitters', 'Ginger ale', 'Cola']"
Cachaça Fruit Cup (Difford's Cup No.10),https://www.diffordsguide.com/cocktails/recipe/4213/cachaca-fruit-cup-diffords-cup-no10,"['Cachaça', 'Orange Curaçao', 'Rosso/sweet vermouth', 'Aromatic bitters', 'Ginger ale', 'Cola']"
Aged Rum Fruit Cup (Difford's Cup No.14),https://www.diffordsguide.com/cocktails/recipe/4217/aged-rum-fruit-cup-diffords-cup-no14,"['Aged rum (6-10yr)', 'Orange Curaçao', 'Rosso/sweet vermouth', 'Aromatic bitters', 'Ginger ale', 'Cola']"
Tennessee Whiskey Fruit Cup (Difford's Cup No.17),https://www.diffordsguide.com/cocktails/recipe/4219/tennessee-whiskey-fruit-cup-diffords-cup-no17,"['Tennessee whiskey', 'Orange Curaçao', 'Rosso/sweet vermouth', 'Aromatic bitters', 'Ginger ale', 'Cola']"
Pineapple Martini (Difford's recipe),https://www.diffordsguide.com/cocktails/recipe/4221/pineapple-martini-diffords-recipe,"['Vodka', 'Pineapple juice', 'Lime juice', 'Pineapple liqueur', 'Sugar syrup (2:1)', 'Tiki bitters']"
Pineapple Daiquiri (Difford's recipe),https://www.diffordsguide.com/cocktails/recipe/4222/pineapple-daiquiri-diffords-recipe,"['Pineapple rum', 'Aged rum (6-10yr)', 'Pineapple juice', 'Lime juice', 'Pineapple liqueur', 'Sugar syrup (2:1)', 'Daiquiri bitters']"
French 75 (Difford's recipe),https://www.diffordsguide.com/cocktails/recipe/4254/french-75-diffords-recipe,"['Lemon juice', 'Powdered sugar', 'Old Tom gin', 'Calvados apple brandy', 'Cognac (brandy)', 'Grenadine syrup', 'Absinthe', 'Brut sparkling wine']"
Raisin' Cane,https://www.diffordsguide.com/cocktails/recipe/4304/raisin-cane,"['Red Pineau', 'Martinique VSOP rum', 'Amontillado sherry', 'Xocolatl mole bitters']"
Gen'tonique,https://www.diffordsguide.com/cocktails/recipe/4351/gentonique,"['Gentian liqueur', 'Byrrh', 'Tonic water']"
Dutch Tea Cocktail,https://www.diffordsguide.com/cocktails/recipe/4374/dutch-tea-cocktail,"['Oude genever', 'Orange Curaçao', 'Cold breakfast tea']"
Grassoide Ferro Cocktail,https://www.diffordsguide.com/cocktails/recipe/4386/grassoide-ferro-cocktail,"['Gin', 'Ferro China', 'Bianco/blanc/blanco vermouth', 'Aromatic bitters']"
Haiti Cocktail,https://www.diffordsguide.com/cocktails/recipe/4388/haiti-cocktail,"['Ferro China', 'Dry vermouth', 'Rubino vermouth', 'Red bitter liqueur', 'Navy rum (ideally 54.5% alc./vol.)', 'Aromatic bitters']"
Banana Calling,https://www.diffordsguide.com/cocktails/recipe/4564/banana-calling,"['Gin', 'Banana liqueur', 'Fino sherry', 'Lemon juice', 'Sugar syrup (2:1)']"
Bonaparte's Manhattan,https://www.diffordsguide.com/cocktails/recipe/4571/bonapartes-manhattan,"['Rye whiskey 50% abv', 'Rosso/sweet vermouth', 'Mandarin liqueur', 'Averna Amaro']"
Fire & Brimstone,https://www.diffordsguide.com/cocktails/recipe/4440/fire-and-brimstone,"['red chili pepper', 'Mezcal', 'Cointreau/Triple sec', 'Lemon juice', 'Orange bitters', 'Agave syrup']"
Jerezana,https://www.diffordsguide.com/cocktails/recipe/4565/jerezana,"['Manzanilla sherry', 'Amontillado sherry', 'Rosso/sweet vermouth', 'Dry vermouth', 'Vanilla sugar syrup', 'Orange bitters']"
The JP Sazerac,https://www.diffordsguide.com/cocktails/recipe/4566/the-jp-sazerac,"['Cognac (brandy)', 'Rye whiskey 50% abv', 'Sugar syrup (2:1)', 'Creole bitters', 'Absinthe', 'Aromatic bitters', 'Saline solution 4:1', 'Chilled water']"
Midnight Stinger,https://www.diffordsguide.com/cocktails/recipe/4573/midnight-stinger,"['Bourbon whiskey', 'Fernet liqueur', 'Lemon juice', 'Sugar syrup (2:1)']"
Tuxedo No. 2 (Flora Bar's recipe),https://www.diffordsguide.com/cocktails/recipe/4605/tuxedo-no-2-flora-bars-recipe,"['Absinthe', 'Gin', 'Bianco/blanc/blanco vermouth', 'Maraschino liqueur', 'Orange bitters']"
Tuxedo (Difford's recipe),https://www.diffordsguide.com/cocktails/recipe/4606/tuxedo-diffords-recipe,"['Old Tom gin', 'Dry vermouth', 'Bianco/blanc/blanco vermouth', 'Manzanilla sherry', 'Maraschino liqueur', 'Absinthe', 'Aromatic bitters', 'Orange bitters']"
Cherry Martinez,https://www.diffordsguide.com/cocktails/recipe/4620/cherry-martinez,"['Sour cherry gin', 'Rosso/sweet vermouth', 'Maraschino liqueur', 'Aromatic bitters']"
Tokyo Drift,https://www.diffordsguide.com/cocktails/recipe/4625/tokyo-drift,"['Japanese whisky', 'Rosso/sweet vermouth', 'Vermouth amaro', 'Strega liqueur']"
Singapore Sling,https://www.diffordsguide.com/cocktails/recipe/4627/singapore-sling,"['Gin', 'Cherry brandy', 'Bénédictine D.O.M.', 'Cointreau/Triple sec', 'Pineapple juice', 'Lime juice', 'Grenadine syrup', 'Aromatic bitters']"
Fitzgerald (no added sugar & low-calorie),https://www.diffordsguide.com/cocktails/recipe/4644/fitzgerald-no-added-sugar-and-low-calorie,"['Gin', 'Sugar-free sweetener', 'Lemon juice', 'Aromatic bittersoptional']"
Millionaire's Martini,https://www.diffordsguide.com/cocktails/recipe/4706/millionaires-martini,"['Gin', 'Dry vermouth', 'Brut sparkling wine']"
Journey of Brothers,https://www.diffordsguide.com/cocktails/recipe/4718/journey-of-brothers,"['Scotch whisky', 'Calvados apple brandy', 'Fino sherry', 'Celery bitters', 'Tonic water']"
Garden Sour,https://www.diffordsguide.com/cocktails/recipe/4720/garden-sour,"['Mezcal', 'Rhubarb liqueur', 'Lemon juice', 'Sugar syrup (2:1)', 'Celery bitters']"
Apple Jack (by Sasha Petraske),https://www.diffordsguide.com/cocktails/recipe/4729/apple-jack-by-sasha-petraske,"['Applejack brandy', 'Medium dry cider', 'Lemon juice', 'Sugar syrup (2:1)']"
Three Dots and a Dash,https://www.diffordsguide.com/cocktails/recipe/4792/three-dots-and-a-dash,"['Martinique VSOP rum', 'Aged rum (6-10yr)', 'Falernum liqueur', 'Pimento dram', 'Lime juice', 'Orange juice', 'Honey syrup (3:1)', 'Aromatic bitters']"
Man O' War,https://www.diffordsguide.com/cocktails/recipe/4819/man-o-war,"['Bourbon whiskey', 'Cointreau/Triple sec', 'Rosso/sweet vermouth', 'Lemon juice', 'Sugar syrup (2:1)']"
Three Storms Flip,https://www.diffordsguide.com/cocktails/recipe/4832/three-storms-flip,"['Light gold rum 1-3yo', 'Falernum liqueur', 'Peated whisk(e)y', 'Orange bitters', 'Saline solution 4:1', 'Black pepper', 'Egg (white & yolk)']"
Oye Mi Canto (Hear My Song),https://www.diffordsguide.com/cocktails/recipe/4833/oye-mi-canto-hear-my-song,"['Blanco tequila', 'Rosé/rosato vermouth', 'Mezcal', 'Orange bitters']"
Navy Grog,https://www.diffordsguide.com/cocktails/recipe/4866/navy-grog,"['Light white rum', 'Aged rum (6-10yr)', 'Navy rum (ideally 54.5% alc./vol.)', 'Pimento dram', 'Brown sugar syrup', 'Honey syrup (3:1)', 'Pink grapefruit juice', 'Lime juice', 'Xanthan gum (E415)']"
Sloegroni,https://www.diffordsguide.com/cocktails/recipe/4875/sloegroni,"['Gin', 'Red bitter liqueur', 'Sloe gin liqueur', 'Rosé/rosato vermouth']"
Brandy Sangaree,https://www.diffordsguide.com/cocktails/recipe/4889/brandy-sangaree,"['Cognac (brandy)', 'Tawny port', 'Sugar syrup (2:1)']"
Old Cuban Highball,https://www.diffordsguide.com/cocktails/recipe/4901/old-cuban-highball,"['Mint leaves', 'Aged rum (6-10yr)', 'Lime juice', 'Sugar syrup (2:1)', 'Prosecco']"
Jabberwock,https://www.diffordsguide.com/cocktails/recipe/4908/jabberwock,"['Gin', 'Fino sherry', 'Blanc quinquina/kina', 'Aromatized wine', 'Orange bitters']"
Corpse Reviver No.4,https://www.diffordsguide.com/cocktails/recipe/4938/corpse-reviver-no4,"['Absinthe', 'Reposado tequila', 'Aromatized wine', 'Cointreau/Triple sec', 'Lemon juice', 'Sugar syrup (2:1)']"
Sunray,https://www.diffordsguide.com/cocktails/recipe/4971/sunray,"['Bourbon whiskey', 'Grand Marnier', 'Aromatized wine', 'Blanc quinquina/kina', 'Orange juice']"
Maple Rum Old-Fashioned,https://www.diffordsguide.com/cocktails/recipe/4944/maple-rum-old-fashioned,"['Aged rum (6-10yr)', 'Maple syrup', 'Aromatic bitters']"
Dry Martini (10:1 ratio),https://www.diffordsguide.com/cocktails/recipe/4976/dry-martini-101-ratio,"['Gin', 'Dry vermouth', 'Orange bitters']"
Irish Boulevardier,https://www.diffordsguide.com/cocktails/recipe/4990/irish-boulevardier,"['Red bitter liqueur', 'Irish whiskey', 'Rosso/sweet vermouth']"
Three Gulps Martini,https://www.diffordsguide.com/cocktails/recipe/5002/three-gulps-martini,"['Vodka', 'Ambrato vermouth', 'Fino sherry']"
Improved Whiskey Cocktail,https://www.diffordsguide.com/cocktails/recipe/5083/improved-whiskey-cocktail,"['Rye whiskey 50% abv', 'Bourbon whiskey', 'Maraschino liqueur', 'Absinthe', 'Gomme syrup', ""Boker's bitters""]"
21st Century (Difford's recipe),https://www.diffordsguide.com/cocktails/recipe/5085/21st-century-diffords-recipe,"['Reposado tequila', 'White crème de cacao', 'Aromatized wine', 'Blanc quinquina/kina', 'Lemon juice']"
Psychopathia Sexualis,https://www.diffordsguide.com/cocktails/recipe/5107/psychopathia-sexualis,"['Gin', 'Palo cortado sherry', 'Dry vermouth', 'Rosso/sweet vermouth', 'Orange bitters']"
Old Gal,https://www.diffordsguide.com/cocktails/recipe/5158/old-gal,"['Rye whiskey 50% abv', 'Red bitter liqueur', 'Bianco/blanc/blanco vermouth']"
Celery Century,https://www.diffordsguide.com/cocktails/recipe/5267/celery-century,"['Celery gin', 'Americano bianco', 'Celery saccharum', 'Lemon juice']"
Alpine Negroni,https://www.diffordsguide.com/cocktails/recipe/5414/alpine-negroni,"['Gin', 'Gentian liqueur', 'Americano bianco', 'Génépi liqueur', 'White crème de menthe', 'Lemon bitters', 'Saline solution 4:1']"
Hunter's Verdict,https://www.diffordsguide.com/cocktails/recipe/5441/hunters-verdict,"['Aged rum (6-10yr)', 'Amaro', 'Ginger liqueur', 'Orange bitters', 'Aromatic bitters']"
Loaded Pistol,https://www.diffordsguide.com/cocktails/recipe/5457/loaded-pistol,"['Mezcal', 'Rosso/sweet vermouth', 'Strega liqueur', 'Grapefruit bitters']"
Palo Negro,https://www.diffordsguide.com/cocktails/recipe/5461/palo-negro,"['Reposado tequila', 'Palo cortado sherry', 'Dark/black rum', 'Grand Marnier', 'Brown sugar syrup']"
M & M,https://www.diffordsguide.com/cocktails/recipe/5588/m-and-m,"['Amaro', 'Mezcal']"
Enzoni,https://www.diffordsguide.com/cocktails/recipe/5591/enzoni,"['Green grapes (seedless)', 'Gin', 'Red bitter liqueur', 'Lemon juice', 'Sugar syrup (2:1)']"
Nuclear Banana Daiquiri,https://www.diffordsguide.com/cocktails/recipe/5592/nuclear-banana-daiquiri,"['White overproof rum', 'Chartreuse Yellow', 'Falernum liqueur', 'Lime juice', 'Banana']"
Port of Spain (by Dominic Alling),https://www.diffordsguide.com/cocktails/recipe/5800/port-of-spain-by-dominic-alling,"['Mezcal', 'Orgeat syrup', 'Lime juice', 'Aromatic bitters']"
Takumi's Aviation,https://www.diffordsguide.com/cocktails/recipe/5802/takumis-aviation,"['Gin', 'Maraschino liqueur', 'Parfait amour liqueur', 'Lemon juice']"
Great Gatsby,https://www.diffordsguide.com/cocktails/recipe/5824/great-gatsby,"['Vodka', 'Aromatized wine', 'Pink grapefruit juice']"
Gin Blossom Martini,https://www.diffordsguide.com/cocktails/recipe/5882/gin-blossom-martini,"['Gin', 'Bianco/blanc/blanco vermouth', 'Apricot eau-de-vie', 'Orange bitters']"
Macunaíma,https://www.diffordsguide.com/cocktails/recipe/5885/macunaima,"['Cachaça', 'Lemon juice', 'Sugar syrup (2:1)', 'Fernet liqueur']"
Winter,https://www.diffordsguide.com/cocktails/recipe/6016/winter,"['Aged Jamaican rum', 'Lime juice', 'Sugar syrup (2:1)', 'Ginger liqueur', 'Pimento dram', 'Aromatic bitters']"
Devil's Soul,https://www.diffordsguide.com/cocktails/recipe/6127/devils-soul,"['Rye whiskey 50% abv', 'Mezcal', 'Averna Amaro', 'Orange-red aperitivo', 'Elderflower liqueur']"
Queen Elizabeth,https://www.diffordsguide.com/cocktails/recipe/6167/queen-elizabeth,"['Gin', 'Dry vermouth', 'Bénédictine D.O.M.']"
Toffee Negroni,https://www.diffordsguide.com/cocktails/recipe/6169/toffee-negroni,"['Aged rum (6-10yr)', 'Amontillado sherry', 'Orange-red aperitivo']"
Ruby,https://www.diffordsguide.com/cocktails/recipe/6392/ruby,"['Vodka', 'Elderflower liqueur', 'Orange-red aperitivo', 'Red grapefruit juice', 'Lemon juice', 'Egg white (pasteurised)']"
Yamabuki,https://www.diffordsguide.com/cocktails/recipe/6451/yamabuki,"['Japanese whisky', 'Bianco/blanc/blanco vermouth', 'Amaro', 'Orange bitters']"
Christmas Daiquiri,https://www.diffordsguide.com/cocktails/recipe/6533/christmas-daiquiri,"['Light gold rum 1-3yo', 'Lime juice', 'Falernum liqueur', 'Cranberry juice', 'Daiquiri bitters']"
